customer_id,week_start,logins,reports_run,features_used,support_tickets
C111,2023-05-08,16,6,9,0
C111,2023-11-06,18,4,7,0
C111,2024-10-28,16,4,8,0
C111,2024-12-23,17,2,4,0
C111,2023-07-10,20,6,2,0
C111,2024-08-05,14,6,9,1
C111,2023-11-20,26,9,2,1
C111,2024-11-18,19,5,9,0
C112,2024-09-30,23,4,2,0
C112,2023-01-09,8,4,5,2
C112,2023-04-24,32,2,6,0
C112,2023-08-07,20,8,8,0
C112,2024-06-17,16,7,8,0
C112,2023-05-29,22,7,8,1
C112,2023-10-16,28,5,2,2
C112,2023-03-20,14,4,2,0
C112,2023-07-17,22,4,9,1
C112,2023-07-03,23,5,1,0
C112,2024-09-09,22,3,4,1
C112,2024-07-15,22,2,5,0
C112,2024-07-08,16,5,9,0
C112,2023-07-24,21,6,8,0
C112,2024-09-23,25,1,1,0
C112,2024-05-20,13,5,7,0
C112,2024-08-12,22,7,8,0
C112,2024-02-12,17,3,1,0
C112,2023-12-18,20,4,5,0
C112,2023-10-23,21,2,6,0
C112,2023-08-14,23,8,2,0
C112,2023-02-27,19,5,7,0
C112,2024-10-07,21,8,2,0
C112,2023-01-30,21,6,6,0
C112,2023-01-02,23,5,4,0
C112,2023-09-04,22,3,8,0
C112,2024-01-08,17,2,9,0
C112,2024-03-18,18,7,8,0
C112,2024-02-26,28,8,1,1
C112,2024-05-27,16,3,5,0
C112,2024-01-01,23,5,1,0
C112,2023-03-27,24,7,8,0
C112,2023-08-28,26,4,9,2
C112,2024-03-25,19,6,2,1
C112,2024-06-10,25,9,5,1
C112,2024-08-05,13,4,8,0
C112,2024-05-13,29,5,5,1
C112,2023-10-09,19,7,5,0
C112,2023-02-13,22,6,8,0
C112,2024-05-06,20,6,2,1
C112,2023-11-20,25,4,1,1
C112,2024-01-15,15,3,9,0
C112,2023-04-17,26,4,3,0
C112,2023-04-10,26,3,1,0
C112,2024-04-01,14,11,4,2
C112,2024-11-04,23,9,3,0
C112,2024-08-19,19,2,5,0
C112,2023-05-01,21,4,3,1
C112,2023-05-08,16,2,3,2
C112,2024-11-25,19,6,5,1
C112,2024-02-05,17,6,8,1
C112,2024-02-19,22,6,2,0
C112,2023-03-06,23,3,7,0
C112,2024-11-18,20,6,6,1
C112,2023-05-15,25,6,8,1
C112,2024-03-11,26,6,1,0
C112,2024-12-30,17,2,7,0
C112,2023-06-26,17,3,5,0
C113,2024-11-04,24,4,3,1
C113,2024-01-15,25,3,1,0
C113,2024-03-18,20,8,6,0
C113,2024-09-02,24,3,8,1
C113,2024-08-19,20,6,3,1
C113,2024-09-23,16,4,8,0
C113,2024-03-11,19,2,5,2
C113,2023-06-19,19,5,8,1
C113,2024-08-12,14,4,8,0
C113,2024-12-09,22,4,6,1
C113,2024-10-28,15,7,3,0
C113,2023-05-22,26,6,2,0
C113,2023-08-28,21,7,9,0
C113,2024-11-18,24,4,3,1
C113,2023-07-31,20,7,1,1
C113,2023-10-16,22,3,9,2
C113,2023-03-06,21,6,4,1
C113,2024-07-01,16,9,7,0
C113,2023-10-30,22,4,5,0
C113,2023-09-18,23,3,5,0
C113,2024-10-21,29,4,8,1
C113,2024-09-30,22,3,5,1
C113,2023-05-29,13,4,7,2
C113,2023-09-11,22,5,6,1
C113,2023-10-23,19,7,2,2
C113,2023-01-23,22,3,2,1
C113,2023-05-01,15,3,3,0
C113,2023-06-05,21,3,3,1
C113,2023-02-13,21,2,5,1
C113,2023-12-25,24,3,3,0
C113,2023-01-30,13,8,5,0
C113,2023-01-02,19,6,7,1
C113,2023-11-27,21,6,8,0
C114,2023-09-18,32,3,1,0
C114,2023-03-20,22,4,8,0
C114,2023-10-16,21,2,3,0
C114,2024-02-19,11,1,5,0
C114,2024-06-24,22,3,7,0
C114,2023-07-03,25,5,2,0
C114,2024-06-03,20,6,1,1
C114,2024-11-04,19,6,6,0
C114,2024-12-09,11,3,5,0
C114,2023-10-30,22,6,3,0
C114,2024-11-25,25,4,6,1
C114,2024-10-28,18,5,2,0
C114,2024-02-12,25,3,2,0
C114,2024-12-02,26,3,8,0
C114,2023-02-20,20,1,2,0
C114,2024-10-07,19,4,1,1
C114,2023-02-06,18,3,3,0
C114,2023-07-10,16,6,5,1
C114,2024-09-02,19,3,6,0
C114,2024-11-18,24,2,8,0
C114,2024-04-22,13,5,3,1
C114,2024-01-15,23,5,6,0
C114,2024-04-08,11,5,6,0
C114,2024-07-22,22,7,2,0
C114,2023-04-10,20,6,2,0
C114,2023-04-17,25,6,5,0
C114,2023-05-22,22,6,1,0
C114,2023-12-11,21,6,3,3
C114,2024-04-15,24,5,1,1
C114,2023-11-27,20,5,4,0
C114,2023-12-04,26,4,2,2
C114,2023-01-23,26,6,9,0
C114,2023-01-16,19,7,2,2
C114,2024-03-25,24,3,2,1
C114,2023-06-26,18,4,7,0
C114,2023-10-09,17,6,4,0
C114,2023-08-21,14,8,9,1
C114,2024-06-17,20,1,8,1
C114,2023-11-06,18,4,4,0
C114,2024-08-12,26,4,5,0
C114,2024-08-19,23,7,2,0
C114,2023-06-19,26,6,9,2
C115,2023-01-30,17,6,7,1
C115,2024-08-19,16,2,2,0
C115,2024-04-01,18,7,6,0
C115,2024-06-10,13,6,4,0
C115,2024-07-08,26,4,1,1
C115,2023-01-16,21,7,1,2
C115,2023-03-13,21,6,9,3
C115,2024-04-29,15,4,7,1
C115,2024-08-05,15,5,3,0
C115,2024-08-12,11,7,8,0
C115,2024-02-12,21,10,1,0
C115,2023-08-28,16,4,7,0
C115,2024-04-15,17,8,4,0
C115,2023-11-27,21,4,1,0
C115,2024-03-18,21,9,2,1
C115,2023-03-06,15,2,2,0
C115,2023-02-27,13,7,8,0
C115,2023-12-11,27,4,1,0
C115,2024-09-09,25,4,2,0
C115,2023-05-08,15,7,2,1
C115,2023-11-06,26,2,8,0
C115,2024-05-06,21,4,4,1
C115,2024-01-29,17,3,3,0
C115,2024-03-25,16,7,4,0
C115,2024-12-30,26,4,3,1
C115,2023-08-14,15,7,2,1
C115,2023-02-20,14,2,7,1
C115,2024-11-04,14,6,4,0
C115,2023-07-17,18,8,8,0
C115,2023-07-24,27,4,3,0
C115,2023-06-26,21,3,8,1
C115,2023-09-11,21,2,4,0
C115,2023-11-20,22,7,9,0
C115,2024-07-15,15,3,6,1
C115,2023-06-19,21,5,9,0
C115,2024-02-05,28,6,7,1
C115,2023-06-12,22,6,5,1
C115,2023-07-31,25,8,1,1
C115,2024-07-29,26,5,6,0
C115,2023-05-01,21,1,8,0
C115,2024-09-23,21,7,4,0
C115,2023-03-27,22,4,3,1
C115,2024-01-01,23,3,7,0
C115,2024-09-16,12,6,5,1
C115,2023-01-09,21,3,3,3
C115,2024-01-22,21,4,4,0
C115,2023-10-02,22,1,1,1
C115,2023-04-24,17,12,1,0
C115,2024-06-24,23,5,5,0
C115,2023-08-21,14,9,9,1
C115,2023-10-16,19,6,6,2
C115,2023-04-03,28,8,7,1
C115,2024-10-14,16,8,1,0
C115,2024-01-15,16,4,5,0
C115,2024-12-23,20,4,2,2
C115,2024-11-18,13,5,6,0
C115,2024-11-11,25,4,3,1
C115,2024-07-01,24,10,9,1
C115,2023-07-03,16,5,7,0
C115,2024-11-25,20,5,5,0
C115,2023-01-23,22,4,2,1
C115,2024-03-04,21,6,9,1
C115,2024-06-17,30,3,3,2
C115,2024-10-21,18,7,6,1
C115,2023-10-09,26,2,9,1
C115,2023-08-07,15,8,5,3
C116,2024-03-25,18,12,6,0
C116,2023-12-11,18,4,7,1
C116,2024-03-18,20,2,9,0
C116,2023-05-15,21,5,4,1
C116,2023-09-04,23,5,4,2
C116,2024-04-08,20,5,6,1
C116,2024-12-02,18,11,5,0
C116,2024-02-19,25,5,7,0
C116,2024-09-30,25,3,9,0
C116,2023-12-04,14,7,7,0
C116,2023-04-03,18,3,3,1
C116,2023-01-09,25,3,8,2
C116,2024-05-20,13,4,4,0
C116,2024-07-01,19,3,1,1
C116,2024-01-22,17,5,3,0
C116,2024-11-25,19,2,6,0
C116,2023-07-31,19,4,3,0
C116,2024-07-15,19,2,3,1
C116,2024-11-04,26,7,8,2
C116,2023-05-29,25,6,1,1
C116,2024-04-01,21,5,8,0
C116,2023-07-03,18,2,7,0
C116,2023-08-07,15,4,8,1
C116,2024-12-16,19,3,4,1
C116,2024-04-29,20,4,1,0
C116,2024-10-14,25,5,7,0
C116,2024-10-07,19,5,2,0
C116,2023-11-06,17,5,8,0
C116,2023-01-30,20,5,5,0
C116,2024-02-26,23,2,7,2
C116,2023-06-26,13,7,3,0
C116,2023-08-21,14,4,6,0
C116,2024-08-05,24,5,3,1
C116,2023-10-09,23,7,6,0
C116,2024-11-18,15,4,2,1
C116,2023-09-18,25,4,3,2
C116,2023-03-20,25,2,2,0
C116,2024-09-09,19,5,9,0
C116,2024-07-08,19,5,8,0
C116,2024-03-04,30,5,6,0
C116,2023-06-05,21,6,1,1
C116,2024-05-06,19,3,6,3
C116,2024-12-09,24,3,3,0
C116,2024-09-16,21,6,8,1
C116,2023-02-27,23,8,3,2
C116,2023-04-10,21,3,1,0
C117,2024-06-03,23,5,5,0
C117,2024-04-15,26,2,4,1
C117,2023-11-27,23,3,2,0
C117,2024-09-23,19,5,9,0
C117,2024-04-22,21,4,2,0
C117,2023-05-15,21,3,9,2
C117,2023-02-06,22,6,3,1
C117,2024-04-01,25,4,4,1
C117,2024-09-02,14,3,8,0
C117,2023-09-25,17,7,8,1
C117,2023-11-20,26,3,8,0
C117,2024-12-23,19,2,2,0
C117,2024-12-02,26,5,4,0
C117,2023-02-20,11,5,5,0
C117,2023-08-21,16,4,6,0
C117,2024-07-29,18,8,3,0
C117,2024-05-13,20,2,9,1
C117,2023-08-14,18,9,8,2
C117,2024-05-27,15,9,7,1
C117,2023-10-30,25,2,7,0
C117,2024-12-16,15,6,8,1
C117,2024-06-24,19,3,4,0
C117,2023-12-04,18,2,8,1
C117,2024-06-10,13,6,2,0
C117,2024-05-20,32,2,8,0
C117,2024-03-11,25,2,4,0
C117,2023-04-24,13,4,1,0
C117,2024-10-21,21,3,5,0
C117,2023-10-09,17,3,9,0
C117,2023-01-30,26,4,5,0
C117,2023-05-08,22,4,1,0
C117,2024-08-19,15,6,9,1
C117,2024-09-30,28,7,7,0
C117,2024-05-06,22,4,8,0
C117,2023-04-17,29,7,4,0
C117,2023-01-23,21,9,3,1
C117,2023-01-16,19,4,3,0
C117,2023-07-17,19,5,7,0
C117,2023-03-27,19,6,5,0
C117,2024-08-05,23,4,2,1
C117,2023-07-31,20,9,7,0
C117,2023-09-11,19,5,7,0
C117,2024-06-17,28,7,7,0
C117,2024-03-18,21,2,4,0
C117,2023-01-02,21,7,3,1
C117,2024-11-18,23,4,4,3
C117,2024-03-04,19,5,8,2
C117,2023-07-03,21,4,5,0
C117,2024-10-07,20,4,8,0
C117,2023-03-06,17,5,4,1
C117,2023-06-05,17,4,2,1
C117,2023-05-29,25,4,8,1
C117,2023-10-23,25,5,7,1
C117,2023-04-10,14,5,8,0
C117,2023-08-07,20,3,2,1
C117,2024-11-04,20,2,7,1
C118,2023-03-13,22,6,6,0
C118,2024-09-30,15,7,2,0
C118,2023-05-01,18,5,7,0
C118,2024-04-29,16,5,2,1
C118,2024-01-15,19,8,4,0
C118,2023-05-15,28,4,9,0
C118,2024-07-08,16,5,8,1
C118,2023-06-05,28,4,8,0
C118,2023-10-16,16,1,8,0
C118,2024-02-19,18,7,5,0
C118,2024-10-21,21,4,9,0
C118,2023-01-16,15,9,7,1
C118,2023-08-07,25,4,6,0
C118,2023-07-31,19,8,9,0
C118,2023-02-27,23,4,8,0
C118,2023-07-10,18,4,4,0
C118,2024-01-29,17,6,3,1
C118,2023-06-26,27,1,3,1
C118,2024-03-25,16,7,3,3
C118,2023-03-20,20,6,5,2
C118,2024-12-16,12,6,3,0
C118,2023-09-11,18,5,1,0
C118,2024-11-25,21,7,8,0
C118,2024-12-23,20,6,5,0
C118,2024-05-13,14,2,7,0
C118,2023-06-19,17,5,1,1
C118,2023-10-09,10,5,6,1
C118,2023-11-13,31,3,3,0
C118,2023-08-21,17,3,2,0
C118,2023-07-17,23,7,9,0
C118,2024-06-17,20,5,8,2
C118,2024-06-03,20,3,6,1
C118,2024-08-19,23,5,7,0
C118,2024-05-20,19,4,7,0
C118,2023-02-20,12,9,2,0
C118,2024-07-15,15,4,8,0
C118,2023-01-30,14,8,1,0
C118,2024-10-28,25,6,4,1
C118,2023-11-20,19,5,5,0
C118,2023-01-23,22,8,9,0
C118,2023-04-03,17,8,2,1
C118,2024-05-27,23,6,9,0
C118,2024-10-07,11,4,3,0
C118,2023-05-22,15,4,7,1
C118,2024-08-05,13,4,7,0
C118,2023-05-29,16,3,7,0
C118,2023-06-12,16,3,9,1
C118,2023-10-02,16,2,7,0
C118,2023-04-24,16,5,3,1
C118,2024-09-02,24,7,7,1
C118,2024-09-09,19,3,8,0
C118,2024-06-10,26,5,6,0
C118,2023-02-06,28,5,8,0
C118,2024-02-26,25,5,6,1
C119,2023-05-15,20,5,8,0
C119,2024-10-28,24,5,7,1
C119,2023-08-28,15,7,1,1
C119,2023-02-20,19,4,9,0
C119,2023-01-23,29,3,8,0
C119,2024-05-06,15,1,9,0
C119,2024-03-11,21,5,2,0
C119,2023-10-30,17,0,7,1
C119,2023-01-16,27,2,3,0
C119,2023-12-04,28,6,6,1
C119,2024-07-29,21,12,2,0
C119,2024-12-30,24,4,1,1
C119,2023-10-16,27,4,5,0
C119,2024-08-19,12,7,4,1
C119,2023-09-04,22,5,1,1
C119,2024-11-25,23,6,7,0
C119,2024-10-14,20,8,4,0
C119,2024-08-12,18,7,2,0
C119,2024-11-04,15,5,6,0
C119,2024-03-04,25,6,6,0
C119,2024-07-15,23,4,6,0
C119,2024-12-09,27,12,1,0
C119,2023-12-25,15,11,3,0
C119,2024-10-07,16,5,3,1
C119,2023-11-20,18,1,6,1
C119,2023-03-06,15,1,1,0
C119,2023-06-05,21,1,3,1
C119,2024-07-22,21,3,4,1
C119,2024-09-30,20,4,4,2
C119,2023-02-27,21,6,5,0
C119,2023-09-18,26,5,3,3
C119,2024-02-19,16,5,6,2
C119,2023-03-13,18,8,4,1
C119,2024-01-22,18,6,7,0
C119,2024-06-24,24,6,2,1
C119,2024-11-18,13,8,4,1
C119,2024-01-08,23,4,4,0
C119,2023-08-07,17,5,2,0
C119,2023-05-01,25,7,6,1
C119,2023-10-09,29,7,3,1
C119,2023-11-27,27,7,4,0
C119,2023-02-13,18,6,7,0
C119,2024-05-20,14,8,2,1
C119,2024-09-23,16,4,3,1
C119,2024-09-09,19,6,1,0
C119,2024-06-03,12,7,7,0
C119,2023-08-14,19,7,8,0
C119,2023-01-02,16,5,2,0
C119,2024-09-02,22,9,4,1
C119,2024-09-16,18,7,7,0
C119,2023-04-10,20,4,2,1
C120,2024-11-25,20,6,5,1
C120,2023-04-03,19,7,1,1
C120,2023-10-30,12,3,4,1
C120,2024-01-08,24,3,4,0
C120,2024-08-26,22,6,8,0
C120,2024-01-22,15,7,3,1
C120,2023-01-02,20,5,9,0
C120,2023-10-02,19,6,8,1
C120,2023-04-10,24,3,8,0
C120,2023-11-20,19,4,7,0
C120,2023-08-28,21,5,2,0
C120,2023-09-18,18,4,4,0
C120,2024-07-15,16,5,9,0
C120,2023-12-11,24,6,2,0
C120,2024-11-11,25,6,9,0
C120,2024-03-25,21,3,4,0
C120,2023-08-21,20,4,5,0
C120,2024-12-09,16,4,6,1
C120,2023-08-07,25,2,4,0
C120,2024-11-04,24,7,1,0
C120,2023-12-25,14,10,1,0
C120,2024-12-23,18,3,4,0
C120,2024-02-12,18,8,3,0
C120,2023-02-20,24,4,4,3
C120,2023-01-09,20,5,3,0
C120,2023-07-10,27,9,5,1
C120,2024-08-05,16,7,2,0
C120,2023-12-04,25,6,4,0
C120,2024-08-19,12,1,9,1
C120,2024-09-23,18,7,2,1
C120,2024-12-16,12,3,6,0
C120,2024-05-20,12,6,8,0
C120,2024-07-01,21,5,3,0
C120,2023-10-09,20,5,8,1
C120,2023-03-06,20,9,9,0
C120,2023-04-17,14,5,1,0
C120,2023-05-15,25,5,7,0
C120,2023-11-13,11,3,8,0
C120,2023-12-18,16,8,4,3
C120,2024-10-28,25,1,3,0
C120,2024-03-18,14,9,4,1
C120,2024-03-11,18,6,4,2
C120,2024-09-09,24,6,9,0
C120,2023-04-24,22,3,8,0
C120,2024-06-03,25,3,3,0
C120,2023-01-30,24,2,4,0
C120,2024-09-02,15,5,7,2
C120,2023-03-20,17,5,5,0
C120,2024-05-13,23,5,5,1
C121,2023-10-30,16,8,7,1
C121,2023-04-24,20,3,7,1
C121,2024-06-10,10,3,3,0
C121,2024-01-22,22,3,9,0
C121,2023-11-06,24,7,6,1
C121,2024-10-14,13,6,9,1
C121,2023-11-20,16,6,9,0
C121,2024-10-21,18,5,5,1
C121,2024-09-09,25,3,2,1
C121,2024-09-30,17,5,5,0
C121,2023-06-12,25,5,8,1
C121,2024-07-22,23,6,2,0
C121,2024-06-03,21,7,8,0
C121,2023-06-26,24,9,7,0
C121,2023-01-02,15,6,2,0
C121,2023-08-14,26,3,1,0
C121,2023-06-19,21,6,9,0
C121,2024-11-04,21,5,8,0
C121,2024-12-02,21,8,7,0
C121,2023-07-17,20,7,6,1
C121,2024-12-09,28,5,8,0
C121,2023-03-13,20,5,7,1
C121,2024-02-26,20,6,2,2
C121,2024-03-11,23,2,9,1
C121,2024-05-27,22,2,8,0
C121,2024-08-26,16,5,3,0
C121,2024-11-25,18,4,2,0
C121,2024-10-07,21,8,3,0
C121,2024-04-01,21,3,9,0
C121,2023-05-08,16,3,1,1
C121,2024-12-23,23,5,8,3
C121,2023-10-16,19,5,4,0
C121,2023-10-23,18,2,7,0
C121,2023-01-16,20,4,5,3
C121,2023-10-02,23,5,7,1
C121,2023-09-25,26,3,7,1
C121,2024-04-29,27,9,9,1
C121,2023-03-06,16,5,8,1
C121,2024-08-12,27,4,1,0
C121,2024-01-15,15,7,5,2
C121,2024-08-05,24,5,6,1
C121,2024-03-25,17,6,7,0
C121,2023-03-20,16,2,2,1
C121,2023-07-03,21,4,4,0
C121,2023-05-29,24,1,5,0
C121,2024-05-13,29,8,5,0
C121,2024-07-29,25,8,9,1
C121,2024-03-18,20,7,6,0
C121,2023-08-07,20,4,8,0
C121,2024-05-20,14,7,3,0
C121,2023-05-22,18,7,7,0
C121,2024-04-22,21,2,9,0
C121,2023-11-27,25,6,6,0
C121,2023-05-01,21,4,2,1
C121,2024-09-16,19,5,6,0
C121,2023-08-28,20,6,5,0
C121,2023-09-18,17,4,9,0
C121,2023-02-20,16,6,4,0
C121,2023-07-31,22,4,3,1
C121,2023-07-24,24,4,9,0
C121,2024-02-19,34,1,4,0
C121,2024-01-08,15,5,3,0
C121,2023-07-10,20,3,9,1
C121,2023-04-17,21,4,8,0
C121,2023-10-09,20,4,8,0
C121,2023-09-11,21,1,3,0
C121,2024-06-24,25,4,7,1
C121,2024-02-05,20,6,7,1
C121,2023-09-04,17,2,5,1
C121,2024-07-01,18,4,2,0
C121,2024-03-04,10,9,4,0
C121,2023-08-21,17,7,5,1
C121,2023-01-23,17,8,6,1
C121,2023-04-10,21,8,3,1
C121,2024-07-08,29,3,6,0
C121,2023-02-27,10,6,1,0
C121,2024-02-12,23,3,3,0
C121,2023-11-13,16,6,3,0
C122,2023-12-25,31,9,7,1
C122,2024-10-07,30,5,6,0
C122,2024-01-08,24,5,7,0
C122,2024-03-18,18,6,7,1
C122,2023-05-08,13,8,2,1
C122,2024-09-02,13,3,4,0
C122,2024-08-26,13,7,5,0
C122,2024-12-30,13,8,6,0
C122,2024-07-22,26,4,5,0
C122,2024-02-05,12,4,8,1
C122,2023-08-21,21,7,3,0
C122,2023-12-04,21,5,3,0
C122,2024-08-05,25,7,2,0
C122,2023-04-17,20,7,3,0
C122,2023-01-30,18,6,5,0
C122,2024-07-15,21,5,9,0
C122,2024-04-08,18,9,5,1
C122,2023-11-13,16,6,1,1
C122,2023-11-06,20,5,6,0
C122,2024-07-01,22,8,2,0
C122,2024-12-16,16,10,2,1
C122,2024-11-11,20,3,3,1
C122,2024-09-16,25,7,1,1
C122,2024-01-15,18,6,3,0
C122,2024-10-28,19,5,7,1
C122,2024-05-13,16,6,2,1
C122,2024-04-01,12,7,8,2
C122,2023-10-09,20,3,3,0
C122,2023-04-10,18,9,7,0
C122,2024-06-24,20,6,7,0
C122,2024-11-18,14,4,8,1
C122,2023-06-19,13,5,5,1
C122,2023-03-13,26,6,8,1
C122,2023-09-18,22,8,8,0
C122,2024-01-22,19,3,1,1
C122,2023-07-31,23,11,8,2
C122,2023-07-03,21,6,9,0
C122,2024-02-19,18,2,1,1
C122,2023-09-11,22,4,8,1
C122,2024-10-21,24,5,3,0
C122,2024-11-04,19,8,5,0
C122,2024-03-11,25,8,1,0
C122,2024-08-12,19,5,7,0
C122,2024-05-06,34,6,2,2
C122,2024-05-27,20,7,8,1
C122,2023-05-01,23,2,8,1
C122,2023-04-03,9,5,8,1
C122,2024-04-22,20,6,9,1
C122,2023-03-06,17,5,2,1
C122,2023-02-13,21,5,8,0
C122,2024-02-12,17,4,1,0
C123,2023-07-17,16,8,9,0
C123,2023-12-25,21,2,3,0
C123,2024-11-18,19,2,4,0
C123,2024-08-26,22,3,9,0
C123,2024-11-11,13,10,5,0
C123,2024-01-08,20,6,4,0
C123,2024-09-30,19,7,7,0
C123,2024-12-30,12,5,5,0
C123,2024-02-19,18,5,3,0
C123,2024-03-11,17,4,9,1
C123,2023-03-06,19,3,1,0
C123,2023-01-09,20,7,3,2
C123,2024-06-17,19,3,8,0
C123,2023-06-05,15,8,2,0
C123,2024-09-09,21,8,2,0
C123,2023-01-16,15,3,5,1
C123,2023-11-13,21,4,1,0
C123,2024-07-08,23,5,8,2
C123,2024-04-01,25,7,1,1
C123,2023-05-15,10,4,7,2
C123,2024-12-02,22,6,7,0
C123,2024-06-03,25,5,1,0
C123,2024-08-05,24,9,4,0
C123,2024-12-09,16,5,6,1
C123,2024-05-20,17,5,5,1
C123,2023-07-24,22,4,1,0
C123,2024-07-29,17,8,9,1
C123,2023-06-12,16,7,2,0
C123,2023-04-24,20,5,8,2
C123,2023-04-17,21,2,4,1
C123,2023-05-22,14,11,7,2
C123,2024-04-22,20,2,9,0
C124,2024-11-11,20,6,2,0
C124,2023-12-11,17,6,8,1
C124,2023-11-27,18,5,9,2
C124,2023-02-20,27,3,2,2
C124,2023-09-11,20,13,3,2
C124,2023-11-06,24,6,7,0
C124,2024-09-23,21,3,9,0
C124,2023-06-19,17,6,3,1
C124,2024-07-29,20,8,1,1
C124,2023-10-02,17,6,1,0
C124,2024-09-16,22,4,5,0
C124,2023-12-04,15,6,8,0
C124,2023-10-30,23,3,1,0
C124,2023-05-29,16,1,6,0
C124,2024-06-03,36,7,4,0
C124,2023-11-20,19,7,7,0
C124,2023-08-14,18,4,8,0
C124,2024-02-12,18,7,2,0
C124,2023-03-20,26,4,6,1
C124,2023-01-02,15,9,1,0
C124,2024-04-29,17,3,6,0
C124,2023-09-04,20,6,3,2
C124,2023-07-17,18,9,7,0
C124,2024-01-29,18,7,3,0
C124,2024-07-15,18,6,8,1
C124,2024-12-16,21,4,7,1
C124,2024-11-25,14,5,8,0
C124,2024-09-09,13,8,3,0
C124,2024-12-23,15,5,9,0
C124,2024-11-04,18,9,9,1
C124,2023-04-10,25,3,6,0
C124,2024-04-08,15,9,2,0
C124,2024-01-08,24,4,2,0
C124,2023-03-27,20,4,5,1
C124,2023-03-13,15,4,5,2
C124,2023-11-13,11,4,1,0
C124,2024-04-22,19,1,7,0
C124,2023-03-06,14,2,8,0
C124,2023-06-05,18,5,3,0
C124,2024-10-14,17,3,5,3
C124,2024-03-18,16,5,1,0
C124,2024-02-05,20,5,1,0
C125,2024-10-21,17,3,7,0
C125,2024-10-07,20,2,9,0
C125,2024-02-05,22,2,7,2
C125,2023-10-09,26,8,6,0
C125,2024-09-09,18,4,6,2
C125,2023-01-23,22,6,9,1
C125,2023-12-18,17,6,9,0
C125,2024-08-26,21,5,6,0
C125,2024-04-08,20,2,8,0
C125,2024-01-08,16,2,9,0
C125,2023-04-17,25,4,3,1
C125,2023-06-12,13,4,2,2
C125,2023-05-22,17,5,7,0
C125,2023-09-11,18,4,1,0
C125,2023-01-02,29,3,5,0
C125,2024-05-13,21,3,7,1
C125,2023-11-27,26,4,1,1
C125,2023-10-23,27,8,9,1
C125,2023-11-06,18,3,8,0
C125,2023-07-10,21,7,4,0
C125,2023-03-27,16,3,9,1
C125,2024-06-10,22,4,2,2
C125,2024-03-11,15,4,1,0
C125,2023-05-08,14,2,4,0
C125,2024-01-01,25,5,3,2
C125,2024-12-16,22,6,5,0
C125,2023-01-16,27,8,8,0
C125,2023-11-20,19,3,7,1
C125,2023-05-01,18,7,3,1
C125,2023-06-26,21,8,5,0
C125,2024-02-26,15,7,6,0
C125,2023-06-19,28,8,2,1
C126,2023-03-06,25,2,8,1
C126,2023-06-12,12,3,9,0
C126,2023-10-30,22,4,6,0
C126,2024-11-18,23,4,2,1
C126,2024-01-08,18,6,5,0
C126,2024-06-24,20,3,1,0
C126,2023-01-23,25,3,6,1
C126,2024-01-22,15,6,3,0
C126,2023-04-03,22,2,4,2
C126,2024-06-17,12,4,1,1
C126,2023-10-02,21,9,5,0
C126,2024-08-26,20,5,3,0
C126,2024-09-16,12,4,4,3
C126,2023-10-09,25,4,7,1
C126,2024-10-14,20,7,2,0
C126,2024-07-29,20,4,6,1
C126,2023-12-04,19,6,5,0
C126,2023-07-03,23,5,8,0
C126,2024-03-18,17,6,5,0
C126,2023-06-19,13,2,9,1
C126,2023-06-05,17,4,2,0
C126,2023-05-29,28,4,7,1
C126,2024-08-19,18,7,4,0
C126,2023-09-04,16,6,3,1
C126,2024-12-09,21,8,2,0
C126,2024-05-27,17,8,9,0
C126,2024-07-15,19,6,5,0
C126,2023-09-25,15,4,1,0
C126,2023-02-06,36,2,8,1
C126,2023-03-13,22,5,2,0
C126,2023-01-30,21,2,1,0
C126,2023-10-23,19,6,6,2
C126,2024-03-25,16,7,5,3
C126,2023-02-13,26,7,1,1
C126,2023-05-15,23,7,1,1
C126,2024-02-26,16,0,3,0
C126,2023-10-16,16,4,4,0
C126,2023-01-02,16,6,8,0
C126,2024-12-16,21,5,4,0
C126,2024-09-09,22,3,2,0
C126,2024-05-06,25,6,4,0
C126,2023-04-10,19,6,8,0
C126,2023-03-27,30,4,6,1
C126,2023-06-26,16,4,8,1
C126,2023-08-07,19,1,1,0
C126,2024-04-15,28,5,5,2
C126,2024-04-08,13,5,9,1
C126,2023-11-20,21,11,9,0
C126,2023-01-16,17,4,5,0
C126,2024-01-29,17,3,8,0
C126,2023-07-31,27,6,1,0
C126,2024-05-20,18,7,2,0
C126,2023-02-20,21,3,3,1
C127,2024-01-01,26,5,4,1
C127,2023-01-23,23,8,9,0
C127,2024-03-18,21,1,2,1
C127,2023-10-09,22,5,1,1
C127,2024-09-09,17,4,3,0
C127,2024-12-16,17,0,1,0
C127,2023-07-24,23,7,3,2
C127,2024-01-22,25,5,3,0
C127,2024-05-13,12,5,2,0
C127,2024-08-19,26,6,2,0
C127,2024-03-04,19,4,6,1
C127,2023-04-17,22,5,4,1
C127,2024-07-08,20,2,5,2
C127,2023-11-27,21,5,3,0
C127,2024-07-15,34,2,4,0
C127,2023-01-09,26,7,7,1
C127,2023-04-10,18,1,4,0
C127,2023-02-13,15,6,2,0
C127,2023-02-06,16,5,4,1
C127,2024-03-25,16,3,9,0
C127,2024-08-12,25,3,8,1
C127,2024-10-07,20,4,4,0
C127,2023-02-27,18,5,3,0
C127,2023-06-12,17,3,6,1
C127,2023-09-04,21,9,1,1
